Property_Type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,furnishing_type,luxury_category,floor_category,coordinates,latitude,longitude
flat,sector 81,0.65,2.0,2.0,2,Moderately Old,985.0,0,2,Low,High Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,1.45,3.0,2.0,3+,Relatively New,1352.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,1.35,3.0,3.0,3+,Old Property,1989.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.48,2.0,2.0,1,Relatively New,547.0,0,0,Medium,High Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,1.28,3.0,3.0,3,Moderately Old,1982.0,1,0,Low,Low Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.75,2.0,2.0,2,Moderately Old,1397.0,0,2,Medium,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.31,1.0,1.0,1,Relatively New,366.0,0,1,Medium,High Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.82,2.0,2.0,3,Relatively New,955.0,0,2,High,Low Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.6,2.0,2.0,1,Under Construction,814.0,0,2,Low,Low Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.6,2.0,2.0,1,Relatively New,1000.0,0,2,Low,Low Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.48,2.0,2.0,1,Relatively New,613.0,0,0,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,4.5,4.0,6.0,3+,Relatively New,3801.0,1,0,Medium,High Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.9,3.0,3.0,0,Relatively New,1780.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.89,2.0,2.0,2,Under Construction,1194.0,0,2,High,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,4.5,4.0,6.0,3+,Relatively New,3801.0,1,0,Medium,High Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.9,3.0,3.0,0,Relatively New,1780.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.89,2.0,2.0,2,Under Construction,1194.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.8,2.0,2.0,2,Under Construction,607.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,1.0,2.0,2.0,2,Relatively New,1131.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.64,2.0,2.0,3,Relatively New,1361.0,0,0,Medium,High Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.5,2.0,2.0,1,New Property,704.0,0,1,High,High Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 81,0.9,2.0,2.0,3,New Property,1231.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
Independent_house,sector 81,0.89,1.0,1.0,0,Relatively New,1095.0,0,2,Medium,Low Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
Independent_house,sector 81,0.75,3.0,2.0,3,Under Construction,1095.0,0,2,Low,Mid Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
Independent_house,sector 81,4.35,4.0,4.0,3,Relatively New,5480.0,1,2,High,Low Floor,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sector 79,1.35,3.0,3.0,3,Relatively New,2161.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.85,3.0,4.0,3+,New Property,1946.0,1,2,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.83,2.0,2.0,3,New Property,1700.0,0,1,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.1,3.0,3.0,3,Relatively New,2167.0,0,0,Medium,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.1,2.0,2.0,3,New Property,81.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.9,2.0,2.0,3,Relatively New,1450.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.7,3.0,2.0,3,Relatively New,1570.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.15,3.0,3.0,3+,Under Construction,1200.0,0,2,Low,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.36,2.0,2.0,1,New Property,546.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.4,2.0,2.0,2,Relatively New,1556.0,1,1,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.78,2.0,2.0,3+,New Property,1172.0,0,2,Low,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.45,3.0,3.0,3,Relatively New,2161.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.1,2.0,2.0,3+,New Property,1223.0,0,0,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.71,2.0,2.0,3+,New Property,1280.0,0,2,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.29,2.0,2.0,3,New Property,1423.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.29,2.0,2.0,3,New Property,1423.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.85,3.0,3.0,3,New Property,1650.0,1,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.3,2.0,4.0,2,Relatively New,1223.0,0,2,High,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.12,2.0,2.0,3,Relatively New,1325.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.25,3.0,3.0,3,Relatively New,1058.0,0,0,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.0,3.0,4.0,3+,Relatively New,1963.0,1,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.3,3.0,3.0,3,Relatively New,1176.0,0,0,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.25,3.0,3.0,2,Relatively New,1212.0,0,0,High,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.25,3.0,3.0,3,Relatively New,1154.0,0,2,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.1,3.0,3.0,3,Relatively New,1154.0,0,2,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.2,3.0,3.0,3,Relatively New,1165.0,0,0,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.55,3.0,4.0,3,Relatively New,1416.0,1,0,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.3,3.0,3.0,2,Relatively New,1215.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.0,2.0,2.0,2,Relatively New,1300.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.72,3.0,4.0,3+,Relatively New,1695.0,1,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.03,3.0,4.0,3+,Relatively New,2031.0,1,2,High,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.33,2.0,2.0,3,Relatively New,1411.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.34,2.0,2.0,3,Relatively New,1423.0,0,2,Medium,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.18,2.0,2.0,3,Relatively New,1252.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.01,3.0,4.0,3+,Relatively New,2141.0,1,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.93,3.0,4.0,3+,Relatively New,2047.0,1,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.28,3.0,3.0,3,Relatively New,1362.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.91,3.0,4.0,3+,Relatively New,2031.0,1,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.34,3.0,3.0,3,Relatively New,1423.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.95,2.0,2.0,3,Relatively New,1611.0,0,0,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.35,3.0,3.0,2,Relatively New,1362.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.69,3.0,3.0,2,Relatively New,1795.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.2,3.0,3.0,3+,Relatively New,1154.0,0,0,High,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.5,3.0,4.0,3+,Relatively New,1416.0,1,0,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.25,3.0,3.0,3+,Relatively New,1656.0,0,0,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.2,3.0,3.0,3,Relatively New,1348.0,0,0,High,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.3,3.0,3.0,3+,Relatively New,1213.0,0,0,Low,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.96,2.0,2.0,3,Relatively New,1012.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.28,3.0,3.0,3,Relatively New,1265.0,0,0,High,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.2,3.0,3.0,3,Relatively New,1321.0,0,0,High,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.72,3.0,4.0,3,New Property,2050.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.45,2.0,2.0,3+,Relatively New,1494.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.55,4.0,5.0,2,New Property,2675.0,1,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.0,2.0,2.0,3,Relatively New,1700.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.45,2.0,2.0,3,Under Construction,1578.0,0,2,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.71,2.0,2.0,0,Under Construction,1295.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.5,3.0,3.0,3+,Relatively New,2244.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.9,3.0,4.0,2,New Property,2389.0,1,2,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.9,3.0,4.0,3,Under Construction,1946.0,0,2,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.47,2.0,2.0,3,New Property,93.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.69,3.0,4.0,3+,New Property,2152.0,1,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.4,3.0,3.0,3,New Property,1656.0,0,0,Medium,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.85,3.0,4.0,3,New Property,1643.0,1,2,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.3,2.0,2.0,3,New Property,1423.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.25,2.0,2.0,3,Relatively New,1383.0,0,2,Low,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.7,3.0,4.0,3+,New Property,1659.0,1,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.41,2.0,2.0,3,New Property,1747.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.3,2.0,2.0,2,Relatively New,1330.0,0,0,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.65,3.0,3.0,0,Relatively New,1815.0,0,2,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.0,3.0,4.0,3+,Relatively New,2629.0,1,0,Medium,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.95,2.0,2.0,3,New Property,1385.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,2.0,3.0,4.0,3+,Relatively New,2629.0,1,0,Medium,Low Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.95,2.0,2.0,3,New Property,1385.0,0,2,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.8,2.0,2.0,2,New Property,1688.0,0,2,Low,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.71,2.0,2.0,3+,New Property,1280.0,0,2,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.9,2.0,2.0,0,Relatively New,1295.0,0,2,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.8,2.0,2.0,3+,New Property,1172.0,0,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,0.78,2.0,2.0,3+,Relatively New,1172.0,0,2,Medium,High Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.95,3.0,4.0,3+,New Property,1659.0,1,2,Medium,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 79,1.35,2.0,2.0,3,New Property,1350.0,0,0,Low,Mid Floor,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,sector 33,0.95,2.0,2.0,3+,Under Construction,1253.0,0,2,Low,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,2.2,3.0,3.0,3,New Property,1900.0,1,0,Low,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,0.42,2.0,2.0,2,Relatively New,833.0,0,2,Low,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,0.78,2.0,2.0,3,Moderately Old,1068.1,0,0,Medium,Low Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.55,3.0,4.0,1,Relatively New,1421.0,1,2,Low,Low Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.0,3.0,3.0,3+,Under Construction,1697.0,0,2,Medium,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.75,3.0,3.0,0,Under Construction,1996.0,0,2,Low,Low Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,2.1,3.0,3.0,2,Under Construction,1619.0,0,2,Medium,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.9,3.0,3.0,3+,New Property,2143.0,1,2,Low,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.55,3.0,2.0,3+,New Property,1730.0,0,2,Medium,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.7,3.0,3.0,3,Under Construction,1619.0,0,2,Low,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.45,3.0,2.0,3+,Under Construction,118.0,0,2,Low,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.0,3.0,3.0,3+,Relatively New,1708.0,0,0,Low,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,0.4,2.0,2.0,3,Under Construction,756.0,0,2,Medium,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.1,2.0,2.0,3,Moderately Old,1100.0,0,0,Medium,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.65,2.0,2.0,3,Under Construction,1279.0,0,2,Medium,Low Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,0.66,2.0,2.0,3+,Under Construction,1310.0,0,2,High,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,3.25,4.0,4.0,3+,Old Property,4809.0,1,0,Medium,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.4,2.0,2.0,3,Under Construction,1448.0,0,2,High,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.67,3.0,2.0,2,Under Construction,1857.0,0,2,Medium,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.07,2.0,2.0,2,Under Construction,1253.0,0,2,Medium,High Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.27,2.0,2.0,3+,Under Construction,1252.0,0,2,Low,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.2,2.0,2.0,2,New Property,1492.0,0,2,Medium,Low Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,3.3,3.0,3.0,3,Under Construction,2667.0,1,2,Medium,Low Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,0.87,2.0,3.0,3+,New Property,1428.0,0,2,High,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,0.99,3.0,3.0,1,New Property,1643.0,1,2,Medium,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
flat,sector 33,1.44,3.0,3.0,3+,New Property,2211.0,1,2,Low,Mid Floor,"28.4420° N, 77.0207° E",28.442,77.0207
